Graph Name,Source,Captive,Edge_weight,Interaction_type,Data_collection,Species,Data_duration_days,Mammal?,Time_resolution_secs,Citation
mammalia_voles_rob_trapping_33,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_34,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_35,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_36,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_37,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_38,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_39,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_40,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_41,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_42,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_43,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_44,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_45,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_46,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_47,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_48,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_49,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_50,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_51,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_52,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_53,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_54,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_55,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_56,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_57,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_58,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_59,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_60,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_61,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_62,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_63,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping_64,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_rob_trapping,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_zebra_interaction,NR,No,Unweighted,Group_membership,survey_scan,Equus_grevyi,90,Yes,Focal_follow,"Siva R Sundaresan, Ilya R Fischhoff, Jonathan Dushoff, and Daniel I Rubenstein. Network metrics reveal differences in social organization between two fission_fusion species, Grevy's zebra and onager. Oecologia, 151(1):140_149, 2007."
reptilia_lizard_network_social,NR,No,simple_ratio_index,Spatial_proximity,logger,Tiliqua rugosa,120,No,Fine,"Bull, C. M., S. S. Godfrey, and D. M. Gordon. ""Social networks and the spread of Salmonella in a sleepy lizard population."" Molecular Ecology 21.17 (2012): 4386_4392."
reptilia_tortoise_network_bsv_1996,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_bsv_1997_inact,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_bsv_1997,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_bsv_1998_inact,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_bsv_1998,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_bsv_1999,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_bsv,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_cs_2006,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_cs_2007,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_cs_2008,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_cs_2009,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_cs_2010,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_cs_2011_inact,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_cs_2011,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_cs_2012,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_cs_2013_inact,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_cs_2013,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_cs_2014_inact,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_cs_2014,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_cs_2015,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_cs,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_fi_2005_inact,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
reptilia_tortoise_network_fi_2005,NR,No,Unweighted,Social_projection_bipartite,RFID,Gopherus_agassizii,284,No,Focal_follow,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277_1289."
